id,name,address,postcode,bbox
327,Whitefield Library and Adult Learning Centre,"Pinfold Lane, Whitefield",M45 7NY,"POLYGON((-2.31926008578728 53.5327409612283,-2.31926008578728 53.5616640854883,-2.27069664266738 53.5616640854883,-2.27069664266738 53.5327409612283,-2.31926008578728 53.5327409612283))"
3106,Atherton,"York Street, Atherton",M46 9JH,"POLYGON((-2.51172836348467 53.511418963957,-2.51172836348467 53.540343225306,-2.46318757737081 53.540343225306,-2.46318757737081 53.511418963957,-2.51172836348467 53.511418963957))"
2402,Ordsall,"Ordsall Neighbourhood Office, Robert Hall Street, Salford",M5 3LT,"POLYGON((-2.29638166879406 53.4594765129262,-2.29638166879406 53.4883998495509,-2.24790214913625 53.4883998495509,-2.24790214913625 53.4594765129262,-2.29638166879406 53.4594765129262))"
1961,Clevedon,"37 Old Church Road, Clevedon, Somerset",BS21 6NN,"POLYGON((-2.87806382679183 51.4213806030712,-2.87806382679183 51.4503162087688,-2.83176857851415 51.4503162087688,-2.83176857851415 51.4213806030712,-2.87806382679183 51.4213806030712))"
1960,Campus,"Highlands Lane, Locking Castle, Weston super Mare",BS24 7DX,"POLYGON((-2.93786098016237 51.3381223474124,-2.93786098016237 51.367058427353,-2.89164959190982 51.367058427353,-2.89164959190982 51.3381223474124,-2.93786098016237 51.3381223474124))"
1959,Banwell,,BS29 6DB,"POLYGON((-2.88961929043775 51.3141119496587,-2.88961929043775 51.3430481023412,-2.84343211367702 51.3430481023412,-2.84343211367702 51.3141119496587,-2.88961929043775 51.3141119496587))"
1958,Backwell,,BS48 3NW,"POLYGON((-2.76388670022047 51.40023600601,-2.76388670022047 51.4291715130324,-2.7176131380484 51.4291715130324,-2.7176131380484 51.40023600601,-2.76388670022047 51.40023600601))"
1962,Congresbury,"Old School Rooms, Station Road, Congresbury, Bristol,",BS49 5DX,"POLYGON((-2.83710775524972 51.3569308086963,-2.83710775524972 51.385866674634,-2.79087762857142 51.385866674634,-2.79087762857142 51.3569308086963,-2.83710775524972 51.3569308086963))"
1956,Westcliff Library,,DN15 8LG,"POLYGON((-0.692315776480992 53.582700885531,-0.692315776480992 53.6116019838641,-0.643731688510707 53.6116019838641,-0.643731688510707 53.582700885531,-0.692315776480992 53.582700885531))"
2403,Pendleton,"Pendleton Gateway, 1 Broadwalk, Salford",M6 5FX,"POLYGON((-2.30899120038744 53.4738825974829,-2.30899120038744 53.5028059441406,-2.26049512102416 53.5028059441406,-2.26049512102416 53.4738825974829,-2.30899120038744 53.4738825974829))"
2396,Height,"King Street, Salford",M6 7GY,"POLYGON((-2.33316362757983 53.485201865938,-2.33316362757983 53.5141253073347,-2.28465438102937 53.5141253073347,-2.28465438102937 53.485201865938,-2.33316362757983 53.485201865938))"
2397,Hope,"Eccles Old Road, Salford",M6 8FH,"POLYGON((-2.34258969875626 53.4744987607442,-2.34258969875626 53.5034223113422,-2.29409256944711 53.5034223113422,-2.29409256944711 53.4744987607442,-2.34258969875626 53.4744987607442))"
2400,Lower Kersal,"Salford Sports Village, Littleton Road, Salford",M7 3NQ,"POLYGON((-2.31061420010309 53.4938511026742,-2.31061420010309 53.5227743622685,-2.26209531283725 53.5227743622685,-2.26209531283725 53.4938511026742,-2.31061420010309 53.4938511026742))"
2401,Lower Kersal,"Albion High School, London Road, Salford",M7 3NQ,"POLYGON((-2.31061420010309 53.4938511026742,-2.31061420010309 53.5227743622685,-2.26209531283725 53.5227743622685,-2.26209531283725 53.4938511026742,-2.31061420010309 53.4938511026742))"
2391,Broughton Community Hub,"50 Rigby Street, Salford",M7 4BQ,"POLYGON((-2.28402272546008 53.4925637132506,-2.28402272546008 53.5214868086544,-2.23550559440242 53.5214868086544,-2.23550559440242 53.4925637132506,-2.28402272546008 53.4925637132506))"
1781,Abraham Moss Library,"Crescent Road, Crumpsall",M8 5UF,"POLYGON((-2.25991622292599 53.4979439427808,-2.25991622292599 53.526866852053,-2.21139321544152 53.526866852053,-2.21139321544152 53.4979439427808,-2.25991622292599 53.4979439427808))"
1790,Crumpsall and Cheetham Library,Cheetham Hill Road,M8 9JN,"POLYGON((-2.26861109134478 53.4969826538283,-2.26861109134478 53.5259056260556,-2.22008908410525 53.5259056260556,-2.22008908410525 53.4969826538283,-2.26861109134478 53.4969826538283))"
1795,Higher Blackely Library,"Victoria Avenue, High Blackley",M9 0RA,"POLYGON((-2.24652895417516 53.5192991798003,-2.24652895417516 53.548221894027,-2.19798169001518 53.548221894027,-2.19798169001518 53.5192991798003,-2.24652895417516 53.5192991798003))"
1805,North City Library,"Rochdale Road, Harpurhey",M9 4AF,"POLYGON((-2.23670254843526 53.4995515623107,-2.23670254843526 53.52847430491,-2.18817797108147 53.52847430491,-2.18817797108147 53.4995515623107,-2.23670254843526 53.4995515623107))"
1783,Avenue Library and Learning Centre,"Victoria Avenue East, Blackley",M9 6HW,"POLYGON((-2.23191778359283 53.5180671487924,-2.23191778359283 53.5469897678702,-2.18337209835457 53.5469897678702,-2.18337209835457 53.5180671487924,-2.23191778359283 53.5180671487924))"
1384,Sittingbourne Library,"Central Avenue, Sittingbourne",ME10 4AH,"POLYGON((0.712029587978813 51.3245403292979,0.712029587978813 51.3534538806808,0.758191231496519 51.3534538806808,0.758191231496519 51.3245403292979,0.712029587978813 51.3245403292979))"
1370,Queenborough Library,"Railway Terrace, Queenborough",ME11 5AY,"POLYGON((0.724357822903756 51.4016165971779,0.724357822903756 51.4305300126291,0.770597448863425 51.4305300126291,0.770597448863425 51.4016165971779,0.724357822903756 51.4016165971779))"
1818,"Rochester Library, Community Hub Rochester","Eastgate, Rochester, Kent",ME1 1EW,"POLYGON((0.483294275945768 51.3725707472214,0.483294275945768 51.4014792602949,0.529496554457742 51.4014792602949,0.529496554457742 51.3725707472214,0.483294275945768 51.3725707472214))"
1380,Sheerness Library,"Sheppey Gateway, 38-42 High Street, Sheerness",ME12 1NL,"POLYGON((0.73809212829215 51.4261254280879,0.73809212829215 51.4550389943207,0.784356934371165 51.4550389943207,0.784356934371165 51.4261254280879,0.73809212829215 51.4261254280879))"
1379,Sheerness Library,"Russell Street, Sheerness",ME12 1PL,"POLYGON((0.737042935269844 51.4259073280596,0.737042935269844 51.4548208746467,0.783307487821343 51.4548208746467,0.783307487821343 51.4259073280596,0.737042935269844 51.4259073280596))"
1362,Minster-in-Sheppey Library,"Worcester Close, Minster-on-Sea",ME12 3NP,"POLYGON((0.78108370802857 51.4056141723675,0.78108370802857 51.4345286809841,0.827329148236961 51.4345286809841,0.827329148236961 51.4056141723675,0.78108370802857 51.4056141723675))"
1821,Thomas Aveling School and Community Library,"Arethusa Road, Rochester, Kent",ME1 2UW,"POLYGON((0.479643380311732 51.3497065133332,0.479643380311732 51.3786150591824,0.525822520300586 51.3786150591824,0.525822520300586 51.3497065133332,0.479643380311732 51.3497065133332))"
1334,Faversham Library,"Newton Road, Faversham",ME13 8DY,"POLYGON((0.869352783027573 51.2997739511486,0.869352783027573 51.3286906593187,0.915494411397638 51.3286906593187,0.915494411397638 51.2997739511486,0.869352783027573 51.2997739511486))"
1318,Boughton-under-Blean Library,"Village Hall, Bull Lane, Boughton Under Blean",ME13 9AH,"POLYGON((0.924047583031098 51.2835323907845,0.924047583031098 51.3124501831525,0.970174528768846 51.3124501831525,0.970174528768846 51.2835323907845,0.924047583031098 51.2835323907845))"
1387,"St Faiths, Maidstone",,ME14 1LH,"POLYGON((0.496921263195805 51.2613697394172,0.496921263195805 51.2902791018666,0.543012392412405 51.2902791018666,0.543012392412405 51.2613697394172,0.496921263195805 51.2613697394172))"
1357,Maidstone library,,ME14 1LQ,"POLYGON((0.493681048240985 51.265081916666,0.493681048240985 51.2939911898011,0.539775779200323 51.2939911898011,0.539775779200323 51.265081916666,0.493681048240985 51.265081916666))"
1349,"Kent History and Library Centre, Maidstone","James Whatman Way, Maidstone",ME14 1LQ,"POLYGON((0.493681048240985 51.265081916666,0.493681048240985 51.2939911898011,0.539775779200323 51.2939911898011,0.539775779200323 51.265081916666,0.493681048240985 51.265081916666))"
1998,Crosshills library,"Main Street, Crosshills, Keighley",BD20 8TQ,"POLYGON((-2.01743218045557 53.8864729998522,-2.01743218045557 53.9153921264495,-1.968463327179 53.9153921264495,-1.968463327179 53.8864729998522,-2.01743218045557 53.8864729998522))"
2004,Gargrave and Malhamdale community library,"Gargrave Village Hall, West Street, Gargrave, Skipton, North Yorkshire",BD23 3RD,"POLYGON((-2.13028205119039 53.9693110804431,-2.13028205119039 53.9982307512579,-2.08121448302964 53.9982307512579,-2.08121448302964 53.9693110804431,-2.13028205119039 53.9693110804431))"
2005,Grassington hub and community library,"Garrs Lane, Grassington, Skipton, North Yorkshire",BD23 5AT,"POLYGON((-2.02106582838538 54.0582369176653,-2.02106582838538 54.0871552439357,-1.97189501958905 54.0871552439357,-1.97189501958905 54.0582369176653,-2.02106582838538 54.0582369176653))"
2002,Embsay-with-Eastby community library,"The Institute, Main Street, Embsay-with-Eastby, Skipton, North Yorkshire",BD23 6RE,"POLYGON((-2.01069568963646 53.9660231337633,-2.01069568963646 53.9949418145645,-1.9616336925524 53.9949418145645,-1.9616336925524 53.9660231337633,-2.01069568963646 53.9660231337633))"
1966,Pill,"Crockerne House, Underbanks, Pill, Bristol",BS20 0AT,"POLYGON((-2.70829161506886 51.4660162185832,-2.70829161506886 51.4949512582066,-2.66195174197381 51.4949512582066,-2.66195174197381 51.4660162185832,-2.70829161506886 51.4660162185832))"
1967,Portishead,"12 High Street, Portishead, Bristol",BS20 7AL,"POLYGON((-2.7899483708605 51.4714270192481,-2.7899483708605 51.5003622294608,-2.74360269716761 51.5003622294608,-2.74360269716761 51.4714270192481,-2.7899483708605 51.4714270192481))"
1972,Worle,"The Maltings, High Street, Worle, Weston super Mare",BS22 6JB,"POLYGON((-2.95014667865429 51.3468199161616,-2.95014667865429 51.3757559614715,-2.90392652496061 51.3757559614715,-2.90392652496061 51.3468199161616,-2.95014667865429 51.3468199161616))"
1314,Bearsted Library,"The Green, Bearsted",ME14 4DN,"POLYGON((0.557061433354264 51.2601395178871,0.557061433354264 51.2890501861395,0.603153404399518 51.2890501861395,0.603153404399518 51.2601395178871,0.557061433354264 51.2601395178871))"
1381,Shepway Library,"17 Northumberland Court, Northumberland Road, Maidstone",ME15 7LW,"POLYGON((0.522628651740381 51.2383018960696,0.522628651740381 51.2672119322489,0.568697605968903 51.2672119322489,0.568697605968903 51.2383018960696,0.522628651740381 51.2383018960696))"
1356,Madginford Library,"Egremont Road, Bearsted",ME15 8LH,"POLYGON((0.541884163123055 51.2501395749529,0.541884163123055 51.2790499677424,0.587965612988168 51.2790499677424,0.587965612988168 51.2501395749529,0.541884163123055 51.2501395749529))"
1308,Allington Library,"Castle Road, Maidstone",ME16 0PR,"POLYGON((0.474479835465448 51.2728142487357,0.474479835465448 51.3017230613546,0.520581633357721 51.3017230613546,0.520581633357721 51.2728142487357,0.474479835465448 51.2728142487357))"
1352,Lenham Library,"11 The Square, Lenham",ME17 2PQ,"POLYGON((0.69588690058205 51.2228896304337,0.69588690058205 51.2518033617092,0.741946226448016 51.2518033617092,0.741946226448016 51.2228896304337,0.69588690058205 51.2228896304337))"
1325,Coxheath Library,"Heath Road, Coxheath",ME17 4EH,"POLYGON((0.469912551433384 51.2189590657009,0.469912551433384 51.2478680441373,0.515960348878967 51.2478680441373,0.515960348878967 51.2189590657009,0.469912551433384 51.2189590657009))"
1413,Yalding Library,"Adin Coates House, High Street, Yalding",ME18 6HU,"POLYGON((0.40809928427497 51.2104666246758,0.40809928427497 51.2393742613375,0.454136402429767 51.2393742613375,0.454136402429767 51.2104666246758,0.40809928427497 51.2104666246758))"
1410,Whitstable Library,"Oxford Street, Whitstable",ME18 6HU,"POLYGON((0.40809928427497 51.2104666246758,0.40809928427497 51.2393742613375,0.454136402429767 51.2393742613375,0.454136402429767 51.2104666246758,0.40809928427497 51.2104666246758))"
1407,West Malling Library,"22-24 High Street, West Malling",ME19 6QR,"POLYGON((0.38590932287074 51.2809581528383,0.38590932287074 51.3098649354431,0.432016102272351 51.3098649354431,0.432016102272351 51.2809581528383,0.38590932287074 51.2809581528383))"
1351,Larkfield Library,"Martin Square, Larkfield, Aylesford",ME20 6QW,"POLYGON((0.4163613942722 51.2853005091615,0.4163613942722 51.314207962159,0.462473627828413 51.314207962159,0.462473627828413 51.2853005091615,0.4163613942722 51.2853005091615))"
1810,Cuxton Library,"Bush Road, Cuxton, Kent",ME2 1EY,"POLYGON((0.430256748803294 51.3598264238889,0.430256748803294 51.3887338210328,0.476444313579849 51.3887338210328,0.476444313579849 51.3598264238889,0.430256748803294 51.3598264238889))"
1819,Strood Library,"32 Bryant Road, Strood, Kent",ME2 3EP,"POLYGON((0.46754590300266 51.3830784221524,0.46754590300266 51.4119865357543,0.51375821075312 51.4119865357543,0.51375821075312 51.3830784221524,0.46754590300266 51.3830784221524))"
1820,"Strood Library, Community Hub Strood","133 High Street, Strood, Kent",ME2 4TJ,"POLYGON((0.471185612120943 51.3812562117261,0.471185612120943 51.4101644148465,0.517396212558689 51.4101644148465,0.517396212558689 51.3812562117261,0.471185612120943 51.3812562117261))"
1812,Grain Library,"The Chapel, Chapel Road, Isle of Grain, Kent",ME3 0BZ,"POLYGON((0.691238282287214 51.4408551885601,0.691238282287214 51.4697677469447,0.737516479843008 51.4697677469447,0.737516479843008 51.4408551885601,0.691238282287214 51.4408551885601))"
1344,Higham Library,"Villa Road, Higham, Rochester",ME3 7BS,"POLYGON((0.435372391886768 51.4006929390872,0.435372391886768 51.429600248862,0.481601311302432 51.429600248862,0.481601311302432 51.4006929390872,0.435372391886768 51.4006929390872))"
1814,Hoo Library,"Church Street, Hoo, Kent",ME3 9AL,"POLYGON((0.540771164312582 51.4041614441601,0.540771164312582 51.4330710505984,0.587007284307157 51.4330710505984,0.587007284307157 51.4041614441601,0.540771164312582 51.4041614441601))"
1809,"Chatham Library, Community Hub Chatham","Dock Road, Chatham, Kent",ME4 4TX,"POLYGON((0.500567952806635 51.3727752339801,0.500567952806635 51.4016841246688,0.546771042572111 51.4016841246688,0.546771042572111 51.3727752339801,0.500567952806635 51.3727752339801))"
1823,Walderslade Hook Meadow Library,"King George Road, Walderslade, Chatham, Kent",ME5 0TZ,"POLYGON((0.49950521323065 51.3363924216176,0.49950521323065 51.3653014691349,0.545671664331221 51.3653014691349,0.545671664331221 51.3363924216176,0.49950521323065 51.3363924216176))"
1816,Luton Library,"2 Nelson Terrace, Luton, Chatham, Kent",ME5 7LA,"POLYGON((0.525435090922993 51.3545192639742,0.525435090922993 51.3834287854554,0.571620669048415 51.3834287854554,0.571620669048415 51.3545192639742,0.525435090922993 51.3545192639742))"
1815,Lordswood Library,"Kestrel Road, Lordswood, Kent",ME5 8TH,"POLYGON((0.520823802901037 51.3200033586887,0.520823802901037 51.3489129512009,0.566974532233929 51.3489129512009,0.566974532233929 51.3200033586887,0.520823802901037 51.3200033586887))"
1824,Walderslade Village Library,"Walderslade Centre, Walderslade Road, Chatham, Kent",ME5 9LR,"POLYGON((0.503653662019166 51.3250250285966,0.503653662019166 51.3539342229588,0.549808837786308 51.3539342229588,0.549808837786308 51.3250250285966,0.503653662019166 51.3250250285966))"
2028,Skipton library,"High Street, Skipton, North Yorkshire",BD23 1JX,"POLYGON((-2.04155481578407 53.9476426411302,-2.04155481578407 53.9765616826894,-1.99251394277098 53.9765616826894,-1.99251394277098 53.9476426411302,-2.04155481578407 53.9476426411302))"
2021,Richmond library,"Queen's Road, Richmond, North Yorkshire",DL10 4AE,"POLYGON((-1.76129035026362 54.3904370698905,-1.76129035026362 54.4193511944849,-1.71172745842927 54.4193511944849,-1.71172745842927 54.3904370698905,-1.76129035026362 54.3904370698905))"
2017,Northallerton library,"1 Thirsk Road, Northallerton, North Yorkshire",DL6 1PT,"POLYGON((-1.45769072681513 54.3219555335049,-1.45769072681513 54.3508662007228,-1.40821671593693 54.3508662007228,-1.40821671593693 54.3219555335049,-1.45769072681513 54.3219555335049))"
2008,Hawes library,"The Neukin, Marketplace, Hawes, North Yorkshire",DL8 3RA,"POLYGON((-2.22297694608233 54.2897946697041,-2.22297694608233 54.3187134831489,-2.17352783807143 54.3187134831489,-2.17352783807143 54.2897946697041,-2.22297694608233 54.2897946697041))"
2013,Leyburn library,"Thornborough Hall, Leyburn, North Yorkshire",DL8 5AB,"POLYGON((-1.85700320990666 54.2971769344179,-1.85700320990666 54.3260925349034,-1.8075506882077 54.3260925349034,-1.8075506882077 54.2971769344179,-1.85700320990666 54.2971769344179))"
2007,Harrogate library,"Victoria Avenue, Harrogate, North Yorkshire",HG1 1EG,"POLYGON((-1.56312633800869 53.9765111573912,-1.56312633800869 54.005424903541,-1.51406030426257 54.005424903541,-1.51406030426257 53.9765111573912,-1.56312633800869 53.9765111573912))"
1385,Snodland Library,"15-17 High Street, Snodland",ME6 5DA,"POLYGON((0.419965934932775 51.3153623772053,0.419965934932775 51.3442697627516,0.46610844463537 51.3442697627516,0.46610844463537 51.3153623772053,0.419965934932775 51.3153623772053))"
1811,"Gillingham Library, Community Hub Gillingham","High Street, Gillingham",ME7 1BG,"POLYGON((0.519696933986478 51.3743039038784,0.519696933986478 51.4032132032275,0.565902228751549 51.4032132032275,0.565902228751549 51.3743039038784,0.519696933986478 51.3743039038784))"
1813,"Hempstead Library, Neighbourhood Community Hub  Hempstead","Hempstead Road, Hempstead, Gillingham, Kent",ME7 3QG,"POLYGON((0.548229662376901 51.3349813076576,0.548229662376901 51.3638914164657,0.594396379587663 51.3638914164657,0.594396379587663 51.3349813076576,0.548229662376901 51.3349813076576))"
