OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00072637,E01014381,235,2,1,0,0,3,0,2,1,1,4,2,2,3,1,2,2,1,4,2,0,7,13,2,2,2,1,0,1,3,0,0,0,1,3,3,0,0,2,1,2,2,1,2,2,5,2,4,6,1,2,2,1,1,3,4,2,4,2,1,7,4,4,1,4,5,4,1,1,1,3,1,1,5,3,4,1,1,1,7,5,4,5,5,5,3,3,5,3,2,0,13
E00072638,E01014381,280,3,3,1,2,2,2,4,1,2,1,2,7,1,6,2,2,3,5,1,7,8,4,7,11,3,5,2,1,1,1,1,0,0,2,1,3,2,2,2,3,3,0,1,1,3,1,3,1,3,4,2,6,3,7,7,2,5,8,4,6,4,4,2,5,3,6,4,8,3,3,2,7,5,6,3,1,0,1,4,2,6,4,1,0,3,0,0,1,1,1,4
E00072641,E01014382,294,2,7,3,5,3,7,6,5,4,4,1,5,2,2,1,2,0,4,0,2,0,1,0,2,1,5,0,1,0,1,1,3,0,2,1,3,5,6,1,1,10,6,3,6,3,3,3,5,1,1,2,4,2,6,4,5,4,3,4,4,2,5,1,4,3,4,3,6,6,2,4,3,6,5,5,6,4,10,3,7,6,5,0,3,0,1,1,5,3,3,0
E00072642,E01014382,384,3,5,3,4,4,2,3,6,3,3,6,3,1,2,9,2,9,2,5,7,6,2,2,7,6,3,5,2,3,1,0,4,2,6,3,7,2,4,6,2,7,3,2,5,2,8,4,3,5,7,7,4,7,3,10,6,6,5,5,5,4,7,11,3,6,11,5,9,10,5,6,8,4,3,1,4,1,2,0,2,4,1,2,2,2,1,3,3,1,0,4
E00072643,E01014382,268,1,1,3,0,2,4,2,6,2,3,5,2,2,5,2,3,3,5,3,2,3,2,3,3,5,0,1,1,3,1,2,1,2,3,1,0,2,3,4,2,4,1,2,3,2,3,5,6,2,4,4,4,1,3,7,2,2,3,3,4,6,1,1,7,1,6,6,5,2,5,3,4,4,3,10,5,6,1,3,3,4,2,1,2,0,2,2,1,3,0,6
E00072644,E01014382,271,1,2,2,0,1,2,3,4,1,7,3,3,3,2,1,1,7,2,4,1,3,0,1,2,2,0,3,1,0,2,0,1,3,2,1,2,0,3,4,1,1,5,5,2,6,4,5,10,4,2,6,7,3,4,6,4,3,2,7,5,6,1,1,3,2,5,3,2,4,6,9,5,3,1,5,1,4,2,3,1,10,5,2,1,1,1,2,2,1,1,6
E00072645,E01014382,478,2,5,4,5,12,11,3,5,10,8,8,4,7,3,9,6,6,2,14,4,3,2,4,0,2,4,0,2,2,2,0,5,1,4,1,7,1,4,6,4,4,4,6,14,10,12,7,9,5,7,3,5,15,4,10,5,4,1,5,6,6,7,6,4,3,9,6,11,10,12,7,6,12,8,8,4,4,4,2,3,4,7,3,2,3,2,1,1,0,1,4
E00072646,E01014382,347,1,5,3,3,3,7,7,2,4,4,4,4,2,2,4,5,1,5,3,4,3,6,2,4,3,4,2,4,3,1,3,4,0,2,2,3,7,4,6,4,5,3,0,5,4,4,8,6,6,6,7,7,7,9,6,5,4,7,4,5,2,4,5,1,5,4,5,6,9,7,1,5,3,5,3,1,1,2,3,2,2,1,2,3,2,2,1,0,3,1,8
E00072647,E01014382,210,0,3,1,3,3,1,3,3,2,3,2,3,1,4,4,3,3,1,3,1,0,0,3,2,2,3,4,1,0,0,0,3,2,1,2,2,3,1,1,2,3,0,0,4,2,2,4,5,9,2,5,4,3,2,7,4,6,7,1,7,2,2,3,3,3,3,6,4,2,3,3,2,4,1,2,1,0,1,1,0,1,1,3,1,0,0,0,0,0,1,1
E00072648,E01014382,241,2,2,0,0,4,2,1,1,1,0,1,3,1,3,2,2,4,2,6,6,2,1,2,4,5,4,0,2,3,2,4,0,2,2,0,3,0,1,0,1,1,1,3,3,2,4,4,1,3,3,1,2,6,9,5,1,6,6,9,6,6,3,3,3,4,0,1,2,4,6,10,8,5,4,6,2,0,1,3,1,0,1,1,5,2,1,0,1,0,0,1
E00072649,E01014383,281,1,2,2,0,5,5,2,5,1,6,0,1,0,1,4,4,0,4,6,3,5,0,2,5,4,8,4,4,0,0,0,1,1,2,4,1,3,2,4,2,2,5,0,7,2,2,3,4,3,7,5,3,5,7,2,9,2,7,6,2,4,4,2,4,4,6,4,2,2,7,6,2,8,6,5,5,3,0,3,3,3,0,1,1,1,0,1,0,0,1,6
E00072650,E01014383,244,2,3,2,2,2,5,3,2,5,2,2,0,1,3,2,3,1,3,2,1,0,1,3,2,3,5,4,7,3,5,1,4,2,5,2,1,4,0,4,4,3,2,2,3,3,5,3,4,5,3,1,5,4,1,5,2,1,4,2,6,3,2,4,5,2,1,0,4,1,6,0,2,6,4,5,2,6,3,2,2,1,3,1,1,2,3,2,1,0,0,0
E00072651,E01014383,185,0,1,0,1,1,0,1,2,2,2,1,3,0,2,2,1,1,1,3,1,0,1,0,5,5,5,2,3,3,1,1,0,1,2,0,2,0,1,1,1,1,2,3,1,1,4,6,4,4,1,6,3,2,2,4,1,5,5,3,3,5,1,2,4,1,4,5,4,1,7,5,6,5,2,0,1,2,1,2,0,0,2,0,0,1,1,0,0,0,0,3
E00072656,E01014383,379,2,4,2,2,4,4,8,1,6,1,7,5,6,6,5,3,1,5,2,2,2,5,5,3,3,7,5,1,4,3,1,2,0,4,7,3,6,0,4,2,1,5,2,5,6,6,6,5,3,3,4,11,5,6,5,7,6,6,7,0,7,8,5,6,5,8,7,11,7,11,10,4,6,7,2,3,4,3,3,2,2,4,0,3,1,1,0,0,1,0,6
E00072652,E01014384,589,11,12,8,7,7,10,8,7,7,9,10,9,14,8,10,9,6,11,9,7,6,6,5,6,10,5,4,6,4,5,5,9,5,6,12,10,10,9,8,8,5,10,8,6,5,11,8,6,12,9,12,10,13,15,11,11,4,5,4,11,5,4,2,3,3,4,5,5,6,4,3,2,2,5,2,2,2,5,7,2,2,3,5,0,2,2,3,0,2,1,2
E00072653,E01014384,489,4,6,7,8,6,10,5,8,7,7,11,9,9,5,6,3,5,7,7,3,4,4,2,10,6,2,6,2,5,0,2,5,1,4,3,5,7,6,5,6,8,5,7,12,13,8,8,9,7,5,5,4,6,5,12,8,6,7,8,7,7,3,6,4,7,3,4,6,3,6,5,6,7,7,7,6,4,5,4,3,2,2,3,2,2,1,0,0,2,0,4
E00072654,E01014384,179,1,0,0,5,4,0,1,1,1,2,2,1,1,1,5,0,4,0,3,1,3,2,4,2,6,1,0,1,0,1,0,1,1,1,2,2,1,1,0,1,1,4,2,2,2,2,1,0,1,1,3,2,4,5,5,9,3,6,2,0,9,2,0,4,1,2,6,3,1,4,2,6,1,1,3,3,2,0,1,1,0,0,4,2,1,0,0,0,0,0,2
E00072655,E01014384,311,1,0,1,0,0,1,2,1,4,5,2,2,3,3,2,0,4,5,2,4,0,4,2,4,5,3,5,3,3,2,0,0,1,1,0,0,2,0,0,3,3,3,5,4,4,5,3,5,5,11,3,2,10,9,3,8,7,3,6,5,7,12,2,5,6,3,5,7,5,5,4,5,4,5,1,5,8,3,2,4,4,4,3,5,4,1,3,0,1,0,4
E00072657,E01014385,134,0,0,0,0,1,1,3,1,3,2,0,1,3,1,3,3,0,4,0,2,2,1,3,0,1,1,5,1,0,1,0,1,0,0,1,2,0,2,0,1,4,2,1,1,3,4,2,3,6,2,2,4,1,1,2,5,2,0,1,1,2,2,0,2,1,0,1,2,3,4,9,5,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1
E00072658,E01014385,155,1,2,1,1,1,0,1,0,3,1,1,1,1,1,2,1,4,1,1,1,1,1,1,5,0,1,2,2,3,2,0,2,1,0,2,2,3,0,2,2,0,1,3,1,1,2,3,4,2,4,2,7,4,3,4,3,3,5,5,1,4,6,1,6,5,1,1,0,1,2,1,1,1,1,0,1,1,0,1,2,1,1,0,1,1,0,0,0,0,0,0
E00072660,E01014385,292,4,3,4,4,1,6,3,2,4,6,3,7,3,4,2,4,6,4,4,1,2,3,5,1,0,5,6,4,3,4,4,1,2,3,4,1,1,2,2,2,1,0,0,7,9,4,5,6,7,2,8,5,7,2,4,5,4,9,5,2,4,1,3,3,6,6,4,2,1,3,3,2,4,9,3,0,1,2,0,2,1,1,0,2,1,2,0,0,1,0,3
E00072664,E01014385,427,5,3,3,3,8,2,3,8,6,6,4,5,5,6,4,7,3,5,6,2,2,2,4,4,2,2,2,3,6,2,3,1,0,4,2,3,5,2,1,3,6,7,4,4,4,6,6,6,10,7,6,6,10,7,5,14,7,5,5,3,5,4,3,4,3,6,5,4,7,10,7,10,12,7,2,4,6,5,3,3,3,4,2,2,3,2,1,2,0,6,17
E00072665,E01014385,370,1,2,6,4,0,6,5,3,4,5,3,6,1,5,4,2,2,10,7,4,5,8,6,3,1,2,2,1,3,5,4,3,6,0,3,5,4,2,2,4,7,2,5,8,9,7,6,5,11,5,5,4,2,5,3,6,10,8,7,6,2,5,6,3,3,5,4,5,5,7,7,7,8,4,1,5,3,4,0,3,2,4,0,1,1,1,1,0,1,0,2
E00072659,E01014386,329,5,8,6,4,4,6,1,3,6,4,6,8,4,4,5,2,2,2,4,3,7,1,6,2,3,5,7,3,2,1,3,3,6,4,8,2,7,4,6,3,5,3,6,4,2,5,5,2,4,3,8,6,5,8,6,5,2,5,8,5,3,8,2,3,5,1,2,4,0,3,2,6,1,3,1,3,2,2,0,4,0,0,0,0,1,2,2,0,0,1,1
E00072661,E01014386,280,7,3,4,5,6,1,1,3,3,0,2,3,1,4,3,5,5,3,3,3,3,3,1,3,3,0,4,2,0,2,3,1,4,6,2,3,3,4,4,1,2,7,4,7,5,3,2,3,2,5,7,4,7,2,4,2,1,5,3,2,3,4,4,1,1,3,4,6,5,9,6,3,2,4,3,4,2,0,2,4,6,1,2,6,0,0,0,0,0,1,0
E00072662,E01014386,287,4,6,1,7,7,6,2,7,4,4,5,4,1,2,2,1,2,4,0,3,3,4,3,5,2,1,1,2,5,0,3,1,0,5,1,3,2,2,5,4,3,6,2,6,6,4,3,5,2,1,6,6,2,8,8,2,3,5,2,1,2,2,10,4,2,1,6,6,1,6,1,10,5,1,1,4,2,3,1,2,1,1,1,0,3,1,0,2,0,2,1
E00072663,E01014386,297,5,2,4,1,1,3,1,4,6,3,3,1,3,2,1,2,5,3,4,3,1,2,3,3,5,7,2,3,5,1,4,5,3,4,1,0,1,0,6,1,2,4,3,1,6,10,10,5,5,5,4,7,3,8,4,2,6,1,4,7,6,2,5,5,1,4,1,6,7,3,3,6,0,6,2,3,2,1,1,2,0,6,0,2,4,1,5,0,0,0,2
E00072679,E01014387,361,3,3,5,3,3,8,2,3,7,3,3,1,5,6,5,7,5,5,5,5,10,1,9,5,2,11,3,0,3,2,2,0,0,3,4,3,7,3,4,2,3,2,4,6,3,8,2,4,5,7,8,8,5,2,5,5,5,4,6,3,7,8,7,4,8,6,7,3,6,4,3,2,5,4,0,0,1,1,4,3,2,0,4,0,3,0,1,1,2,1,8
E00072682,E01014387,341,2,0,2,4,1,2,8,6,3,3,6,7,5,1,2,6,3,6,2,7,0,0,3,2,4,3,5,3,1,0,3,0,5,0,3,4,0,5,1,2,3,10,1,4,4,2,3,2,6,6,7,4,6,6,10,3,5,8,3,5,8,8,1,5,6,7,2,6,8,8,6,2,10,4,3,5,3,2,4,2,5,1,0,5,0,2,2,1,3,0,4
E00072683,E01014387,282,3,3,5,2,3,3,2,1,5,5,2,3,1,4,2,0,2,1,4,6,16,11,17,10,2,11,4,9,3,1,2,4,7,5,1,2,4,8,2,4,1,2,2,0,4,5,3,4,2,4,4,1,4,5,4,3,0,2,1,3,5,0,1,0,4,0,5,4,0,2,6,2,3,1,0,3,1,0,1,1,0,1,4,0,0,0,1,1,2,0,0
E00072684,E01014387,278,3,6,2,6,3,2,6,5,3,1,1,4,2,2,4,1,4,4,5,7,4,2,5,6,3,3,9,3,3,6,2,6,2,10,4,4,7,3,4,6,5,4,5,1,3,6,4,4,2,2,4,4,1,1,3,4,5,0,2,4,3,1,4,0,3,2,1,1,2,1,2,0,3,3,2,3,2,2,1,2,0,1,1,1,4,4,0,1,1,0,0
E00072666,E01014388,260,5,0,1,1,0,1,0,4,4,3,7,3,6,3,1,3,1,3,1,1,1,4,1,3,1,0,3,3,1,1,2,4,3,1,1,3,3,0,4,1,2,4,3,5,5,3,7,7,3,4,2,7,5,0,3,4,4,3,3,3,2,2,3,7,2,5,4,4,4,7,2,7,6,1,5,2,4,3,3,1,1,2,1,2,2,3,2,1,0,3,4
E00072668,E01014388,207,0,0,1,0,1,1,2,0,1,2,1,4,3,4,2,1,5,0,1,0,8,2,4,7,6,1,2,0,2,0,0,0,1,1,3,0,2,2,2,1,3,0,1,0,1,5,2,1,1,5,7,4,5,3,4,5,6,5,4,3,3,2,4,4,2,3,3,3,7,2,2,7,2,2,0,0,0,0,4,3,1,1,2,1,2,1,2,1,2,1,2
E00072672,E01014388,268,4,1,1,5,5,6,2,9,4,5,3,1,2,2,3,2,3,4,2,2,0,1,1,2,1,4,0,6,0,2,1,3,2,0,1,3,5,2,4,0,5,4,2,4,3,3,3,6,3,6,9,5,7,1,6,2,3,4,4,6,4,3,4,6,6,3,3,1,3,6,0,4,5,2,2,0,0,2,0,2,2,0,1,3,1,2,3,6,1,1,2
E00072676,E01014388,333,0,2,0,3,2,2,2,1,1,4,4,2,24,10,7,6,5,4,4,4,1,10,3,3,4,1,2,2,2,0,0,1,2,1,0,3,1,4,4,1,0,1,1,4,1,4,2,5,3,5,6,7,10,2,4,2,5,1,9,9,1,4,1,3,4,5,8,7,8,7,6,1,5,3,6,5,3,4,2,5,5,2,3,2,5,2,0,2,3,3,5
E00072677,E01014388,249,3,0,2,2,0,1,4,3,4,6,0,2,3,2,2,4,5,1,3,3,4,3,5,4,7,6,3,6,4,3,2,0,0,1,1,1,2,6,3,5,1,2,2,3,8,4,5,2,3,5,4,4,4,6,4,5,3,6,0,1,3,1,1,2,1,5,3,3,2,2,4,3,0,1,1,6,2,0,2,3,1,1,3,2,0,3,1,0,0,1,4
E00072667,E01014389,235,0,2,1,1,1,2,1,3,2,3,4,2,3,2,2,3,3,2,4,0,1,3,4,0,1,4,0,1,2,3,0,1,0,1,2,1,3,0,2,1,0,2,0,4,1,4,2,1,2,0,5,4,4,1,2,2,3,3,4,3,2,8,4,4,3,2,3,3,2,7,4,3,5,3,1,5,1,1,2,2,4,6,3,2,7,2,4,4,5,0,15
E00072669,E01014389,266,1,1,3,2,1,1,5,0,3,0,4,0,4,1,3,9,1,5,1,3,8,8,15,10,8,8,4,2,1,4,1,2,0,2,2,2,2,3,0,2,4,1,0,1,3,3,3,1,2,6,4,2,1,2,2,0,0,5,2,3,6,5,5,0,2,3,4,2,3,5,3,7,5,1,4,6,2,4,1,2,1,1,2,2,4,1,0,1,3,0,4
E00072670,E01014389,326,2,2,5,4,3,5,2,5,3,1,2,7,3,1,6,2,5,7,4,4,8,6,8,7,6,7,6,4,2,1,4,5,4,0,4,2,0,0,5,3,5,2,4,7,4,9,5,4,4,5,3,3,2,1,3,3,2,4,2,4,4,3,3,4,7,5,4,2,4,4,3,3,1,2,3,2,7,3,0,5,2,1,4,2,2,3,1,2,1,0,8
E00072680,E01014389,296,3,0,3,2,5,6,1,3,1,2,3,5,4,4,5,2,8,2,2,6,1,6,6,6,7,4,4,4,5,2,1,1,2,3,2,4,3,4,3,2,2,2,2,3,5,2,1,1,9,7,5,6,7,3,7,3,2,4,4,2,5,4,4,4,3,3,4,4,3,1,3,1,2,3,3,1,1,3,4,2,1,2,2,4,1,2,1,1,0,5,5
E00072681,E01014389,314,1,2,3,3,9,5,5,6,4,3,1,6,3,1,5,2,8,2,3,7,8,9,5,11,4,4,2,2,4,0,4,1,5,3,1,1,4,3,3,5,2,5,2,2,6,4,5,6,2,1,1,2,1,4,3,1,3,2,3,2,5,2,8,12,2,4,5,5,8,1,3,2,4,3,2,3,2,4,5,2,0,4,1,2,0,0,0,2,2,0,6
E00072671,E01014390,310,12,11,7,8,6,6,3,4,9,3,2,6,0,0,4,1,4,4,2,2,5,7,7,3,5,5,5,4,7,10,9,4,9,5,2,3,4,4,1,4,6,4,2,5,5,3,5,2,4,1,0,2,3,5,1,2,2,4,5,2,2,1,1,1,3,4,1,2,2,3,2,3,3,1,2,4,0,4,2,2,0,0,0,3,0,1,1,0,0,1,1
E00072673,E01014390,286,4,11,8,6,7,5,2,3,1,4,5,3,3,3,4,2,0,6,4,1,2,0,3,1,5,6,7,6,4,5,5,5,5,0,11,8,1,3,7,3,5,1,4,5,5,2,4,4,5,5,3,5,1,3,5,5,6,2,1,1,4,6,2,1,2,3,4,1,5,2,3,1,1,2,1,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,1
E00072674,E01014390,343,6,5,8,6,4,2,2,5,4,3,7,4,6,7,1,4,5,2,6,1,7,8,14,10,10,8,6,7,6,7,5,7,5,4,6,2,0,1,4,4,3,2,1,5,6,8,3,3,7,5,3,2,4,4,2,1,2,5,4,3,1,1,3,3,4,4,2,6,1,3,4,6,1,1,4,3,2,1,0,3,2,1,1,1,0,1,0,1,0,0,1
E00072675,E01014390,264,14,8,10,3,3,9,3,9,4,5,5,2,3,1,4,1,1,0,2,1,2,9,2,5,5,8,8,8,4,5,5,5,3,1,1,3,5,4,2,1,6,0,5,6,3,2,3,2,0,3,5,3,3,4,5,6,0,1,1,3,0,3,1,3,0,2,3,1,1,0,0,1,1,1,1,0,5,2,2,0,0,0,0,1,0,0,0,1,0,0,0
E00072678,E01014390,382,8,3,8,7,4,8,8,3,9,5,6,1,1,10,4,10,10,7,6,7,5,3,3,9,8,7,10,5,9,4,11,3,7,4,5,5,6,8,5,6,1,4,4,6,6,5,4,4,2,4,9,7,5,10,5,5,1,4,2,5,0,3,3,3,1,2,2,2,3,1,3,1,1,0,3,2,1,2,0,0,1,2,0,1,0,1,0,0,1,0,2
E00072689,E01014391,196,1,2,1,2,3,3,1,1,0,1,1,3,2,4,1,1,1,3,4,1,2,1,2,2,1,5,4,5,6,0,2,1,2,1,3,1,3,0,1,1,1,1,1,3,1,2,0,4,5,2,7,0,4,0,1,2,3,6,5,7,6,4,4,2,1,2,2,2,3,2,4,4,0,0,6,3,2,2,2,2,3,1,0,0,1,1,0,0,0,1,2
E00072690,E01014391,306,4,3,0,0,5,4,2,6,4,2,2,6,2,3,3,4,2,4,4,2,2,2,3,3,4,5,1,3,3,5,2,1,4,6,4,4,3,3,6,3,2,3,1,2,2,7,3,4,7,2,2,6,6,10,4,11,8,5,6,4,6,1,3,2,7,2,3,1,4,6,4,5,5,3,3,1,2,3,1,5,3,1,6,2,0,1,0,0,1,0,1
E00072691,E01014391,296,1,0,2,5,2,0,8,0,2,1,2,4,3,2,3,0,1,1,4,1,2,3,0,5,2,4,0,2,2,1,2,2,4,0,1,2,4,4,1,1,1,2,2,3,2,6,8,1,7,6,3,0,2,4,3,7,8,3,7,2,7,5,8,10,3,6,4,4,1,8,6,7,7,8,5,5,4,4,5,3,5,1,2,0,3,4,2,2,2,0,4
E00072692,E01014391,324,4,2,3,4,7,3,3,4,1,9,3,3,6,6,5,4,1,5,3,1,4,0,3,1,1,3,2,4,1,4,3,4,4,4,5,4,5,2,3,5,7,5,5,1,5,8,4,1,3,5,2,5,3,10,3,3,5,7,8,3,3,3,4,5,8,4,5,7,9,4,1,1,2,2,4,1,6,1,2,1,2,1,0,4,4,1,1,1,0,1,4
E00072693,E01014391,386,4,3,5,5,0,4,3,4,3,5,4,4,6,3,2,6,4,1,7,4,2,2,4,1,8,7,4,4,4,2,4,0,1,3,2,4,1,7,3,5,4,6,2,4,3,3,3,12,3,11,4,8,9,7,5,8,3,8,8,8,5,7,4,5,6,6,3,6,10,4,2,4,8,4,3,3,1,5,5,2,4,8,2,3,0,0,3,3,1,0,5
E00072685,E01014392,298,5,2,4,5,1,1,3,2,3,4,4,3,0,4,2,2,0,3,3,3,1,3,1,3,2,4,4,4,4,1,0,2,3,3,1,5,1,6,3,2,3,2,4,1,6,1,4,1,5,4,3,5,9,5,4,5,6,8,6,7,6,4,12,5,4,9,7,2,6,6,5,3,5,5,3,2,3,2,3,1,2,2,1,0,1,2,0,0,1,0,0
E00072686,E01014392,268,1,2,1,3,1,0,4,2,1,5,0,2,4,3,3,1,5,4,3,2,1,0,2,2,5,5,1,1,3,1,2,2,2,3,2,3,1,1,2,1,4,2,3,2,6,3,2,1,0,4,3,5,10,6,6,9,3,8,6,3,3,9,4,2,6,10,4,5,2,11,4,6,3,1,1,4,2,0,3,2,1,3,2,0,2,0,1,0,1,0,3
E00072687,E01014392,166,1,1,2,2,0,1,0,2,0,3,2,1,1,4,1,1,2,0,0,0,1,2,2,0,2,1,0,4,3,0,1,3,0,3,1,0,5,4,1,1,1,1,0,1,0,0,2,2,1,3,1,1,3,2,4,0,1,2,3,2,9,3,3,3,2,2,1,3,2,6,3,3,2,5,2,2,3,2,3,3,1,6,0,3,4,1,0,0,0,0,1
E00072688,E01014392,339,0,2,1,1,1,1,3,4,3,2,2,3,3,6,2,5,2,4,4,0,1,8,3,2,2,3,5,4,2,1,1,2,1,0,1,2,2,2,4,0,1,2,8,3,1,3,2,2,5,1,7,6,6,7,6,5,2,4,4,3,4,6,5,12,5,3,9,9,4,9,3,1,5,6,3,6,2,3,3,5,4,5,3,4,3,4,5,4,5,1,25
E00072698,E01014393,324,5,2,2,9,4,3,9,5,5,3,6,0,5,6,1,3,1,0,3,2,1,2,0,6,2,1,2,4,2,3,2,1,2,2,4,6,1,3,7,1,1,9,7,5,5,8,5,5,4,5,1,4,4,5,6,3,5,4,1,1,5,2,4,6,6,8,5,4,10,7,2,2,3,3,5,6,1,3,1,3,0,1,5,1,3,0,1,4,1,0,8
E00072700,E01014393,371,2,4,6,3,3,4,5,4,2,3,4,6,3,4,3,7,6,5,6,4,0,1,1,4,4,2,4,0,7,2,1,0,2,2,3,1,5,3,2,10,3,6,7,8,5,6,2,7,10,9,2,7,3,7,4,8,7,3,4,11,6,6,5,12,8,2,3,8,8,11,9,5,1,4,4,0,3,5,1,0,1,1,4,1,3,0,1,0,0,0,2
E00072701,E01014393,310,3,5,2,4,1,2,1,3,6,7,4,2,2,11,2,2,4,3,3,4,2,3,4,12,7,4,3,4,3,0,2,2,1,2,2,1,5,5,4,3,3,2,2,2,2,9,8,5,9,8,6,7,2,4,3,5,4,6,4,3,5,4,5,4,5,8,5,2,8,2,5,3,3,2,1,3,1,1,1,0,2,1,1,2,1,0,0,0,0,0,1
E00072702,E01014393,329,3,6,2,4,5,8,3,6,9,8,1,9,0,1,5,5,3,3,2,1,4,1,3,1,3,6,9,6,7,6,4,1,1,3,4,2,1,8,2,5,3,0,7,6,7,7,3,4,1,6,5,7,5,6,5,4,0,3,3,3,1,6,2,4,5,6,6,8,5,3,3,3,2,2,2,1,5,3,1,1,2,2,3,0,1,1,2,1,0,1,1
E00072694,E01014394,324,2,6,4,3,8,5,3,3,3,6,1,3,5,2,2,3,1,4,2,1,5,2,6,4,3,3,0,0,2,6,1,3,4,5,4,3,2,10,6,5,7,4,2,2,2,7,4,5,4,10,9,9,1,4,5,6,5,5,3,7,5,3,3,5,4,4,0,3,1,4,4,2,4,4,3,7,1,3,1,6,3,0,3,1,0,0,1,1,0,1,5
E00072695,E01014394,229,1,2,1,5,3,1,1,5,1,2,2,2,3,1,0,4,1,5,3,5,1,0,4,3,1,8,2,2,5,4,4,2,1,0,3,6,7,4,3,0,0,2,3,3,3,5,7,8,1,6,3,5,0,2,1,2,0,3,1,1,4,0,3,5,1,2,4,3,1,7,0,3,1,8,4,1,2,0,3,2,0,1,1,3,2,0,0,1,1,0,2
E00072696,E01014394,380,1,2,1,3,3,3,5,5,4,6,9,8,7,7,6,6,5,7,4,6,3,4,7,2,3,0,2,3,2,2,2,0,2,1,2,1,3,2,5,4,8,8,7,11,4,7,7,7,18,2,6,5,11,7,10,5,4,2,8,1,6,4,6,6,6,5,2,6,12,5,8,3,2,3,1,2,1,2,0,6,1,1,1,0,0,1,1,1,0,2,0
E00072697,E01014394,289,5,5,6,7,6,3,7,5,3,5,4,1,2,1,3,3,3,2,2,2,1,4,5,4,3,5,7,6,5,3,2,5,3,3,5,5,4,3,6,2,1,2,3,0,5,5,3,4,3,3,2,6,3,0,6,3,6,4,6,0,2,5,2,6,4,0,4,0,3,2,3,0,4,1,1,4,1,2,3,1,3,0,1,3,1,2,2,3,0,1,4
E00072699,E01014394,535,5,6,6,2,6,6,4,3,6,6,4,3,5,5,4,11,7,9,6,4,2,1,5,3,5,5,6,7,5,4,4,2,5,2,2,6,9,5,3,8,5,4,6,5,10,6,6,15,7,12,10,8,7,8,6,5,14,9,10,11,4,10,9,5,12,7,6,7,11,9,10,10,10,7,6,4,5,3,6,5,1,2,1,2,3,6,2,1,1,3,6
E00072703,E01014395,326,0,0,1,5,3,3,2,5,4,4,2,5,2,3,2,5,3,9,5,2,3,2,3,1,6,4,2,6,2,0,0,3,1,2,1,5,1,5,2,1,3,2,5,0,3,7,2,5,4,5,6,7,9,5,7,4,0,2,3,3,7,9,7,4,11,8,4,5,7,5,6,2,6,3,1,3,1,3,7,4,4,2,4,4,1,0,1,3,0,1,6
E00072712,E01014395,313,0,1,0,3,3,1,7,8,3,5,0,4,2,5,3,1,4,2,4,2,2,0,3,5,2,5,1,3,2,1,2,3,0,3,3,3,3,5,2,3,1,1,3,6,4,4,2,6,1,4,3,2,4,4,7,6,4,3,3,3,3,6,7,4,5,11,11,6,3,9,8,8,6,4,4,4,1,2,3,3,1,1,3,3,1,3,0,2,2,3,6
E00072713,E01014395,307,3,5,2,3,2,1,1,2,1,3,3,2,3,1,2,0,7,4,4,5,4,2,3,4,1,1,3,1,4,0,0,3,1,2,6,4,2,1,4,5,2,2,3,3,1,2,7,4,4,3,5,6,2,1,4,0,4,4,4,1,3,4,4,1,3,8,3,11,5,8,12,5,7,6,1,4,2,3,9,2,7,5,2,3,2,4,1,2,4,2,7
E00072714,E01014395,310,2,2,0,0,0,4,2,1,3,2,2,4,2,2,3,3,5,3,3,2,2,1,2,8,6,3,1,1,0,1,0,0,0,3,1,0,1,1,0,0,1,4,1,3,1,3,8,4,5,5,1,3,9,9,5,1,6,5,5,3,6,5,5,3,5,3,8,9,12,11,14,9,3,4,9,2,5,5,4,1,4,3,4,8,3,1,0,3,1,1,1
E00072715,E01014396,423,6,6,3,7,6,7,2,4,3,2,4,5,5,5,5,10,8,4,6,4,3,6,9,4,3,5,4,3,6,5,5,1,5,4,10,4,4,8,7,5,6,4,11,10,5,6,8,7,4,2,4,7,3,11,4,6,6,2,1,8,4,2,6,5,5,7,6,4,6,3,3,9,2,3,4,2,1,2,1,2,1,2,4,1,0,2,2,0,2,0,14
E00072716,E01014396,226,1,3,2,4,4,3,2,2,1,1,2,2,0,1,1,0,1,0,0,2,3,1,6,7,3,4,3,3,5,3,2,2,2,0,1,5,1,1,0,0,4,2,2,1,2,2,1,3,1,1,1,3,5,1,3,1,1,4,2,3,3,4,4,1,2,1,3,2,3,2,4,3,4,3,3,4,7,3,2,4,2,5,3,1,2,7,3,3,5,1,5
E00072718,E01014396,217,4,4,3,5,5,2,0,1,1,1,2,3,2,6,1,2,0,2,2,0,0,3,1,2,3,4,5,6,1,3,3,5,3,10,1,2,1,4,1,1,5,2,1,0,2,4,4,4,3,4,1,5,4,2,2,3,0,2,5,3,3,2,1,7,2,4,2,1,3,2,1,4,1,2,1,0,1,2,5,3,2,0,0,1,0,1,0,2,1,0,2
